LocationTime,Suicide_Val_TOT,Alcohol_Val,Edu_Sec_Val,Edu_Try_Val,Emp_Val,Healthy_Spend_Val,Obesity_Val,Smoking_Val,Soc_Spend_Val,Work_Hour_Val
PER-2009,0.5,5.3,16.1,32.0,82.3,25.5,19.4,25.0,0.2,1792.0
PER-2010,1.0,5.2,14.9,34.4,82.7,25.1,18.1,23.0,0.3,1799.0
PER-2011,1.8,5.2,14.2,33.9,83.5,25.5,17.9,22.0,0.4,1853.0
PER-2012,2.3,5.4,13.7,34.4,84.5,24.8,17.6,22.5,0.4,1848.0
PER-2013,1.2,5.3,12.9,35.3,85.1,23.0,18.1,20.7,0.4,1841.0
PER-2014,1.4,5.5,12.0,36.0,85.3,21.2,17.6,18.1,0.5,1834.0
PER-2015,0.9,5.7,11.5,37.2,84.6,20.5,17.8,27.0,0.5,1826.0
PER-2016,1.4,5.6,11.1,38.3,84.6,20.1,34.3,26.0,0.5,1829.0
PER-2017,1.3,5.8,10.4,40.4,84.7,19.8,22.8,26.0,0.5,1845.0
PER-2018,1.7,5.7,9.9,42.6,84.8,20.2,21.1,25.0,0.5,1836.0
POL-1990,14.5,8.3,9.5,28.9,86.2,12.3,21.1,26.0,0.5,1825.0
POL-1991,15.5,8.8,9.2,24.8,87.1,17.4,19.3,25.0,0.5,1826.0
POL-1992,16.5,8.3,8.7,25.3,87.5,21.6,19.3,25.0,0.5,1823.0
POL-1993,16.1,8.4,7.9,28.9,88.1,35.3,19.4,25.0,0.4,1830.0
POL-1994,15.7,8.3,7.6,27.4,88.8,43.4,18.1,23.0,0.5,1815.0
POL-1995,15.5,8.1,9.8,28.6,83.7,44.4,17.9,22.0,0.5,1795.0
POL-1996,15.2,8.1,29.8,30.2,84.0,48.8,17.6,22.5,0.5,1774.0
POL-1999,15.5,8.3,21.5,30.8,86.4,67.7,18.1,20.7,0.5,1761.0
POL-2000,15.8,8.4,20.1,32.2,84.5,73.6,34.3,32.0,0.5,1740.0
POL-2001,15.7,7.8,19.4,32.8,84.1,74.8,24.5,31.0,0.6,1755.0
POL-2002,15.8,8.1,18.8,32.4,83.1,86.7,25.8,31.0,0.7,1746.0
POL-2003,15.4,9.1,17.4,14.2,82.6,91.2,27.0,30.5,0.7,1860.5
POL-2004,15.9,9.2,16.1,15.7,82.3,101.4,27.7,29.5,0.2,1860.9
POL-2005,15.8,9.1,14.9,16.9,82.7,98.2,19.6,28.0,0.2,1856.0
POL-2006,15.1,9.9,14.2,17.9,83.5,103.5,21.2,28.0,0.2,1857.3
POL-2007,13.7,10.3,13.7,18.7,84.5,115.4,22.5,26.0,0.2,1854.7
POL-2008,14.7,10.8,12.9,19.6,85.1,125.5,23.3,26.0,0.2,1847.5
POL-2009,16.7,10.2,12.0,21.2,85.3,134.1,24.5,25.0,0.3,1833.6
POL-2010,16.3,10.0,11.5,22.5,84.6,144.4,25.8,24.0,0.3,1829.0
POL-2011,15.6,10.3,11.1,23.3,84.6,155.6,27.0,23.0,0.3,1824.3
POL-2012,16.2,10.2,10.4,24.5,84.7,168.3,27.7,19.0,0.4,1819.7
POL-2013,15.8,10.8,9.9,25.8,84.8,173.8,28.7,20.4,0.4,1816.4
POL-2014,15.1,10.5,9.5,27.0,86.2,175.4,53.3,22.7,0.4,1822.3
POL-2015,13.7,10.5,9.2,27.7,87.1,194.2,34.3,20.4,0.5,1829.2
POL-2016,11.9,10.5,8.7,28.7,87.5,211.2,24.5,35.5,0.5,1831.4
POL-2017,11.3,10.6,7.9,29.9,88.1,222.1,25.8,34.0,0.5,1811.6
POL-2018,11.3,10.7,7.6,30.9,88.8,210.3,27.0,32.0,20.6,1787.3
POL-2019,11.6,11.0,7.4,32.0,89.0,220.0,27.7,31.0,21.3,1782.6
PRT-1990,9.7,14.4,9.9,23.3,90.8,86.1,34.3,31.0,0.8,1805.8
PRT-1991,10.5,14.0,9.5,24.5,88.6,106.2,27.7,30.5,0.9,1739.5
PRT-1992,9.6,13.6,9.2,25.8,87.5,123.7,28.7,35.5,0.9,1682.3
PRT-1993,8.5,13.4,8.7,27.0,85.9,117.5,29.9,34.0,1.1,1684.2
PRT-1994,8.2,13.3,7.9,27.7,86.7,122.4,30.9,32.0,1.2,1691.5
PRT-1995,8.6,12.8,7.6,28.7,86.7,143.4,32.0,31.0,1.1,1749.4
PRT-1996,7.0,12.1,29.8,29.9,85.4,142.8,23.3,31.0,1.1,1750.3
PRT-1997,6.5,11.8,29.8,28.9,84.0,148.5,24.5,30.5,1.1,1745.7
PRT-1998,5.7,11.7,82.1,8.3,89.4,147.4,25.8,29.5,1.4,1759.9
PRT-1999,5.5,13.2,81.2,8.7,90.0,159.4,27.0,28.0,1.4,1761.6
PRT-2000,5.2,12.8,80.6,8.8,90.6,176.5,27.7,28.0,1.6,1770.4
PRT-2001,7.4,12.6,79.8,9.2,90.8,180.6,28.7,26.0,1.7,1755.1
PRT-2002,11.7,12.5,79.3,9.4,88.6,181.6,29.9,26.0,1.8,1748.7
PRT-2003,11.1,12.2,77.2,11.0,87.5,198.7,34.3,25.0,1.8,1742.2
PRT-2007,9.3,11.5,72.5,13.7,85.9,299.2,8.3,24.0,1.9,1754.7
PRT-2008,9.4,11.5,71.8,14.3,86.7,319.3,8.7,23.0,2.0,1742.6
PRT-2009,9.2,11.5,70.1,14.7,86.7,316.1,8.8,27.0,1.9,1743.0
PRT-2010,9.7,11.3,68.1,15.4,85.4,299.8,9.2,26.0,1.9,1745.6
PRT-2011,8.9,10.9,65.0,17.3,83.4,303.3,9.4,26.0,2.0,1724.4
PRT-2012,9.3,9.8,62.4,18.5,81.8,326.1,11.0,25.0,2.0,1708.2
PRT-2013,9.1,9.5,60.0,19.3,80.2,328.0,13.7,26.0,2.0,1717.6
PRT-2014,10.6,10.2,56.7,21.7,82.5,337.0,14.3,25.0,2.0,1724.6
PRT-2015,9.7,10.3,54.9,22.9,83.6,350.2,14.7,25.0,2.3,1731.7
PRT-2016,8.4,10.4,53.1,23.9,85.0,373.7,15.4,25.0,2.3,1737.5
PRT-2017,9.1,10.4,52.0,24.0,86.7,389.7,17.3,23.0,2.5,1727.1
PRT-2018,8.5,10.4,50.2,25.0,88.3,419.2,18.5,22.0,22.5,1737.7
ROU-1990,10.3,12.5,81.2,28.9,83.8,144.4,19.3,22.5,3.7,1761.3
ROU-1991,10.8,12.2,80.6,24.5,84.4,155.6,21.7,20.7,3.7,1761.3
ROU-1992,13.2,11.5,79.8,25.8,83.9,168.3,22.9,34.0,0.4,1761.3
ROU-1993,13.7,11.5,79.3,27.0,85.8,173.8,23.9,32.0,0.4,1761.3
ROU-1994,14.1,11.5,77.2,27.7,87.2,175.4,24.0,31.0,0.4,1761.3
ROU-1995,13.5,11.3,72.5,28.7,87.5,194.2,34.3,31.0,0.5,1822.6
ROU-1996,13.7,10.9,71.8,29.9,87.3,211.2,34.3,30.5,0.5,1861.5
ROU-1997,13.8,9.8,70.1,30.9,82.2,222.1,13.7,29.5,0.5,1860.5
ROU-1998,13.5,9.5,68.1,32.0,83.6,210.3,14.3,28.0,20.6,1859.1
ROU-1999,13.1,10.2,65.0,23.3,83.0,220.0,14.7,28.0,21.3,1850.0
ROU-2000,13.5,10.2,62.4,24.5,82.7,86.1,15.4,26.0,0.8,1853.0
ROU-2001,12.8,9.8,60.0,25.8,83.4,106.2,17.3,26.0,0.9,1852.5
ROU-2002,14.6,9.6,56.7,27.0,84.1,123.7,18.5,27.0,0.9,1867.2
ROU-2003,13.7,8.8,54.9,27.7,84.5,117.5,19.3,26.0,1.1,1837.1
ROU-2004,12.9,9.8,53.1,28.7,83.7,53.0,21.7,26.0,1.2,1886.6
ROU-2005,12.4,10.0,52.0,29.9,84.5,41.4,22.9,25.0,1.1,1877.0
ROU-2006,12.8,10.3,12.1,28.9,84.0,46.4,23.9,26.0,1.1,1836.1
ROU-2007,11.5,11.6,10.9,8.3,83.8,47.5,24.0,25.0,1.1,1839.9
ROU-2008,11.6,13.1,70.0,8.7,85.4,58.1,25.0,25.0,1.4,1835.2
ROU-2009,12.1,11.8,70.1,8.8,84.0,67.0,34.3,25.0,1.4,1815.5
ROU-2010,12.8,10.0,68.6,9.2,83.8,72.3,24.5,23.0,1.6,1840.7
ROU-2011,11.8,9.6,71.8,9.4,84.4,77.4,25.8,22.0,1.7,1849.3
ROU-2012,12.2,9.7,71.0,11.0,83.9,76.5,27.0,22.5,1.8,1811.5
ROU-2013,11.7,9.7,70.4,13.7,85.8,78.5,27.7,20.7,1.8,1806.5
ROU-2014,10.8,9.5,70.1,14.3,87.2,80.7,28.7,32.0,1.9,1792.5
ROU-2015,10.9,9.5,68.7,14.7,87.5,87.3,29.9,31.0,2.0,1785.7
ROU-2016,9.6,9.6,67.9,15.4,87.3,98.0,30.9,31.0,1.9,1809.0
ROU-2017,9.4,10.1,66.9,17.3,82.2,108.1,32.0,30.5,1.9,1785.8
ROU-2018,9.5,11.0,66.0,35.3,83.6,119.2,23.3,29.5,2.0,1787.0
ROU-2019,8.6,11.0,65.2,36.0,83.0,127.1,24.5,28.0,2.0,1803.1
RUS-1990,29.6,16.5,64.9,37.2,82.7,212.2,25.8,28.0,2.0,1761.3
RUS-1991,29.3,16.1,64.3,38.3,83.4,28.8,27.0,26.0,2.0,1761.3
RUS-1992,33.8,18.5,63.4,40.4,84.1,31.4,27.7,26.0,12.0,1933.0
RUS-1993,41.2,21.7,62.3,42.6,84.5,35.8,28.7,25.0,11.8,1939.0
RUS-1994,45.3,23.6,60.9,28.9,83.7,40.0,29.9,24.0,11.7,1895.0
RUS-1995,44.2,21.0,60.2,24.8,84.5,90.2,34.3,23.0,11.6,1891.0
RUS-1996,41.7,19.2,58.4,25.3,84.0,106.9,8.3,19.0,12.6,1894.0
RUS-1997,39.5,17.5,45.2,28.9,83.8,147.3,8.7,20.4,12.0,1951.0
RUS-1998,37.0,16.9,43.7,27.4,84.0,169.4,8.8,33.9,7.9,1946.0
RUS-1999,40.7,17.5,42.1,28.6,84.0,198.4,9.2,20.4,8.2,1964.0
RUS-2000,40.2,18.8,10.9,30.2,84.0,204.6,9.4,34.9,8.5,1982.0
RUS-2001,40.2,19.4,70.0,30.8,84.0,194.4,11.0,35.1,8.5,1980.0
RUS-2002,38.7,19.8,70.1,32.2,85.5,139.5,13.7,27.0,8.5,1982.0
RUS-2003,36.2,19.8,68.6,32.8,83.2,140.5,14.3,26.0,8.6,1993.0
RUS-2004,34.3,19.3,71.8,32.4,82.2,139.2,14.7,26.0,8.9,1993.0
RUS-2005,31.8,20.2,71.0,32.0,80.1,53.0,15.4,25.0,9.0,1989.0
RUS-2006,29.7,21.4,70.4,34.4,79.5,41.4,17.3,26.0,8.9,1998.0
RUS-2007,28.4,22.3,70.1,33.9,80.0,46.4,35.3,25.0,9.1,1999.0
RUS-2008,26.5,18.4,68.7,34.4,81.3,47.5,36.0,25.0,9.2,1997.0
RUS-2009,25.7,16.1,67.9,35.3,82.0,58.1,37.2,25.0,9.4,1974.0
RUS-2010,22.8,15.8,7.2,36.0,82.6,67.0,38.3,23.0,9.8,1976.0
RUS-2011,21.3,15.4,7.2,37.2,81.3,72.3,40.4,22.0,10.0,1979.0
RUS-2012,20.3,14.8,7.0,38.3,82.0,77.4,42.6,22.5,10.1,1982.0
RUS-2013,19.6,14.1,6.7,36.7,81.5,76.5,28.6,20.7,10.1,1980.0
RUS-2014,18.3,14.0,6.6,37.3,81.7,78.5,30.2,20.4,10.3,1985.0
RUS-2015,17.1,13.3,6.3,38.1,81.2,80.7,30.8,26.0,10.6,1978.0
RUS-2019,11.7,10.8,71.8,38.6,84.0,87.3,32.2,25.0,10.5,1965.0
SVK-1992,17.2,12.7,71.0,39.8,85.5,212.2,32.8,26.0,10.5,1761.3
SVK-1993,15.8,12.1,70.4,41.8,83.2,212.2,32.4,25.0,11.2,1761.3
SVK-1994,14.7,10.6,70.1,42.7,82.2,212.2,32.0,25.0,11.3,1761.3
SVK-1995,15.5,10.3,68.7,43.0,80.1,212.2,34.4,25.0,11.6,1853.0
SVK-1996,13.9,10.7,67.9,28.9,79.5,212.2,33.9,23.0,3.7,1820.0
SVK-1997,13.2,10.8,7.2,10.5,80.0,20.9,34.4,22.0,0.7,1830.0
SVK-1998,13.4,10.0,7.2,10.3,81.3,21.6,35.3,22.5,0.9,1822.0
SVK-1999,14.0,10.0,7.0,10.1,82.0,27.0,36.0,20.7,1.0,1816.0
SVK-2000,14.6,11.0,16.2,10.4,82.6,28.8,37.2,32.0,0.8,1816.0
SVK-2001,13.9,10.8,14.9,10.9,86.7,31.4,38.3,31.0,0.8,1801.0
SVK-2002,14.3,10.8,14.1,11.0,86.6,35.8,36.7,31.0,0.9,1754.0
SVK-2003,14.6,9.9,13.3,11.8,87.1,40.0,37.3,30.5,1.2,1698.0
SVK-2004,12.8,10.1,13.0,12.8,83.6,90.2,38.1,29.5,1.3,1742.0
SVK-2005,12.9,11.0,12.1,14.0,84.0,106.9,38.6,28.0,1.1,1769.0
SVK-2008,11.0,11.2,10.1,14.8,85.5,147.3,39.8,28.0,1.3,1793.0
SVK-2009,11.1,10.7,9.1,15.8,83.2,169.4,41.8,26.0,1.3,1780.0
SVK-2010,11.6,10.1,9.0,17.3,82.2,198.4,42.7,26.0,1.3,1805.0
SVK-2012,10.4,10.1,8.3,19.0,80.1,204.6,43.0,20.4,1.2,1789.0
SVK-2013,11.2,9.9,8.2,19.9,79.5,194.4,34.3,20.4,1.1,1772.0
SVK-2014,10.0,10.1,9.2,20.4,80.0,139.5,10.5,22.9,1.0,1760.0
SVK-2016,6.9,9.9,8.3,22.0,81.3,140.5,10.3,20.4,1.0,1740.0
SVK-2017,6.7,9.7,8.7,23.1,82.0,139.2,10.1,20.4,1.0,1713.8
SVK-2018,7.4,10.1,8.4,24.6,82.6,140.1,10.4,20.4,17.2,1703.9
SVK-2019,6.6,10.3,8.8,25.8,83.8,149.7,10.9,21.0,17.7,1692.0
SVN-1990,31.0,13.8,16.2,14.8,88.4,212.2,11.0,20.4,3.7,1761.3
SVN-1991,35.5,13.2,14.9,15.8,87.3,28.8,11.8,20.3,3.7,1761.3
SVN-1992,32.1,13.6,14.1,17.3,86.4,31.4,12.8,19.9,3.7,1761.3
SVN-1993,33.1,14.3,13.3,19.0,85.1,35.8,14.0,19.2,3.7,1761.3
SVN-1994,33.0,13.4,13.0,19.9,83.8,40.0,14.8,19.1,3.7,1761.3
SVN-1995,29.9,13.4,12.1,20.4,83.2,90.2,15.8,18.7,5.7,1755.0
SVN-1996,32.2,12.0,10.1,22.0,84.4,106.9,17.3,18.4,0.0,1727.0
SVN-1997,30.8,11.2,9.1,23.1,85.2,147.3,19.0,17.5,0.0,1715.0
SVN-1998,31.7,8.3,9.0,28.9,84.0,169.4,19.9,17.0,0.0,1728.0
SVN-1999,30.7,10.6,8.3,28.9,84.0,198.4,20.4,16.9,0.0,1730.0
SVN-2000,30.4,11.2,25.2,15.7,86.1,204.6,22.0,16.7,0.0,1710.1
SVN-2001,29.6,13.0,29.8,28.9,84.0,194.4,23.1,15.4,0.0,1695.9
SVN-2002,27.0,11.6,23.0,15.3,86.1,139.5,24.6,16.5,0.0,1720.5
SVN-2003,28.0,11.2,21.9,17.7,86.1,140.5,25.8,16.1,1.2,1723.8
SVN-2004,24.8,13.5,20.3,19.0,86.8,139.2,14.8,15.1,1.2,1736.5
SVN-2005,24.4,10.3,19.7,20.2,87.0,177.5,15.8,14.8,1.1,1696.6
SVN-2006,25.6,12.2,18.4,21.4,88.2,187.6,17.3,14.2,1.2,1667.4
SVN-2007,20.7,11.0,18.2,22.2,87.7,206.3,55.1,13.7,1.1,1654.9
SVN-2008,19.2,11.0,18.0,22.6,87.9,212.0,34.3,26.0,1.1,1673.5
SVN-2009,20.8,10.5,16.7,23.3,88.4,213.1,28.6,25.0,1.2,1679.0
SVN-2010,19.2,10.3,16.7,23.7,87.3,215.1,30.2,26.0,1.2,1680.3
SVN-2011,20.1,10.6,15.5,25.1,86.4,220.2,30.8,25.0,1.2,1663.4
SVN-2012,20.1,11.0,15.0,26.4,85.1,237.4,32.2,25.0,1.4,1644.3
SVN-2013,20.3,9.5,14.5,27.9,83.8,248.5,32.8,25.0,1.4,1662.2
SVN-2014,17.5,10.9,14.3,28.6,83.2,251.1,32.4,23.0,1.4,1681.8
SVN-2015,18.9,11.5,13.2,30.2,84.4,252.6,32.0,22.0,1.3,1687.3
SVN-2016,16.8,10.5,12.7,30.7,85.2,258.8,34.4,22.5,1.3,1652.4
SVN-2017,18.1,10.1,12.3,34.3,86.6,272.5,33.9,20.7,1.3,1621.9
SVN-2018,15.7,10.0,11.9,32.5,88.9,285.7,34.4,32.0,21.0,1599.1
SVN-2019,17.2,11.1,11.2,33.3,90.3,302.1,35.3,31.0,21.1,1601.8
SVN-2020,15.7,9.8,9.8,35.9,90.4,320.5,36.0,31.0,3.7,1533.8
SWE-1990,17.4,6.4,29.8,28.9,84.0,108.8,37.2,30.5,1.1,1420.7
SWE-1991,17.5,6.3,30.9,25.2,94.2,117.3,38.3,29.5,1.6,1408.0
SWE-1992,15.9,6.3,29.7,25.8,92.7,70.2,36.7,28.0,1.4,1424.3
SWE-1993,16.0,6.2,29.8,28.9,84.0,68.7,37.3,28.0,2.9,1440.6
SWE-1994,15.2,6.3,26.8,27.0,89.2,69.5,38.1,26.0,2.6,1474.9
SWE-1995,15.5,6.2,25.3,28.3,89.0,75.8,38.6,26.0,2.4,1481.6
SWE-1996,14.3,6.0,29.8,28.9,84.0,76.7,39.8,22.3,2.4,1492.9
SWE-1997,13.7,5.9,24.7,27.5,85.0,85.2,41.8,19.2,2.5,1497.3
SWE-1998,14.0,5.8,23.9,28.0,85.5,90.9,42.7,19.1,2.5,1496.3
SWE-1999,13.9,6.1,23.4,28.7,85.6,97.4,43.0,19.3,2.5,1504.9
SWE-2000,12.7,6.2,22.4,30.1,86.7,111.0,34.3,18.9,2.4,1485.6
SWE-2001,13.4,6.5,19.4,31.6,86.9,149.2,10.5,18.9,2.6,1464.5
SWE-2002,13.2,6.9,18.4,32.6,86.5,159.5,10.3,17.5,2.7,1443.7
SWE-2003,12.3,6.9,17.8,33.4,85.8,156.6,10.1,17.2,2.7,1431.3
SWE-2004,12.8,6.5,17.1,34.5,85.4,166.2,10.4,15.9,2.6,1452.6
SWE-2005,13.4,6.5,16.4,29.6,87.3,172.3,10.9,15.7,2.7,1451.5
SWE-2006,13.0,6.8,15.9,30.5,87.2,183.4,11.0,15.2,2.7,1450.1
SWE-2007,12.2,7.0,15.4,31.3,88.5,194.3,11.8,13.8,2.7,1461.7
SWE-2008,12.5,7.0,15.0,32.0,89.1,205.5,12.8,14.6,3.0,1471.3
SWE-2009,13.2,7.3,14.3,33.1,88.0,207.5,14.0,14.0,3.3,1457.9
SWE-2010,12.0,7.4,13.7,33.9,87.7,206.6,14.8,13.6,3.2,1483.0
SWE-2011,11.6,7.3,13.0,35.2,88.7,236.4,15.8,13.1,3.5,1483.9
SWE-2012,11.9,7.2,12.5,35.7,88.7,252.0,17.3,12.8,3.7,1471.4
SWE-2013,12.6,7.3,11.8,37.0,89.2,258.0,19.0,10.7,3.8,1462.9
SWE-2014,11.7,7.2,18.4,38.7,89.0,264.9,19.9,11.9,3.8,1464.4
SWE-2015,12.0,7.1,18.0,39.8,89.3,273.5,20.4,11.2,3.8,1465.9
SWE-2016,11.3,7.2,17.3,41.1,89.6,274.8,22.0,10.9,3.8,1478.1
SWE-2017,11.7,7.0,17.0,41.9,89.5,271.7,23.1,10.4,3.8,1466.7
SWE-2018,12.4,7.2,16.7,43.2,89.8,280.5,24.6,10.1,25.8,1466.2
TUR-2009,2.1,1.5,68.9,12.7,73.6,59.8,25.8,20.4,13.0,1881.0
TUR-2010,2.4,1.5,68.8,13.1,75.7,69.6,14.8,25.4,12.3,1877.0
TUR-2011,1.8,1.5,67.9,14.0,76.1,69.1,15.8,20.4,11.9,1864.0
TUR-2012,2.2,1.6,66.1,15.3,76.2,69.4,17.3,23.8,12.0,1855.0
TUR-2013,2.7,1.4,65.2,15.9,77.0,75.9,34.3,20.4,11.8,1832.0
TUR-2014,2.3,1.5,64.4,16.7,76.1,82.9,53.6,27.3,11.7,1829.5
TUR-2015,2.2,1.4,63.0,18.0,76.2,83.4,34.3,20.4,11.6,1810.7
TUR-2016,2.6,1.3,61.5,19.4,75.0,88.6,53.9,26.5,12.6,1789.4
TUR-2019,4.4,1.3,58.3,22.0,73.6,99.4,56.1,28.0,12.0,1732.1
USA-1990,13.3,9.3,16.8,23.6,86.0,555.3,22.0,25.5,7.9,1832.5
USA-1991,13.1,8.7,16.3,23.7,85.3,583.1,23.6,22.1,8.2,1823.5
USA-1992,12.8,8.7,16.0,30.2,84.6,607.0,23.7,22.3,8.5,1822.0
USA-1993,12.9,8.4,15.1,31.3,84.0,629.8,30.2,20.4,8.5,1828.0
USA-1994,12.7,8.3,14.9,32.2,84.2,639.1,31.3,21.0,8.5,1839.5
USA-1995,12.6,8.1,14.2,33.3,85.1,661.2,34.3,20.0,8.6,1839.4
USA-1996,12.3,8.2,14.3,33.9,84.7,783.7,34.3,20.4,8.9,1840.4
USA-1997,12.1,8.1,14.1,34.1,85.4,718.7,55.2,20.3,9.0,1843.0
USA-1998,11.9,8.1,13.5,34.9,85.3,765.5,56.3,19.9,8.9,1842.3
USA-1999,11.3,8.2,13.1,35.8,84.6,808.5,57.5,19.2,9.1,1838.8
USA-2000,11.0,8.3,12.6,36.5,85.0,861.8,64.5,19.1,9.2,1832.2
USA-2001,11.3,8.3,12.6,37.5,83.9,911.4,59.1,18.7,9.4,1810.8
USA-2002,11.5,8.3,12.7,38.1,83.2,991.7,65.6,18.4,9.8,1805.9
USA-2003,11.3,8.4,12.5,38.4,82.2,1071.1,59.9,17.5,10.0,1796.4
USA-2004,11.5,8.5,12.1,39.1,82.0,1124.9,66.2,17.0,10.1,1798.1
USA-2005,11.4,8.5,12.2,39.1,82.5,1189.5,60.9,16.9,10.1,1794.3
USA-2006,11.5,8.6,12.2,39.5,82.7,1243.4,67.3,16.7,10.3,1796.3
USA-2007,11.9,8.7,12.1,40.3,83.3,1306.6,62.1,15.4,10.6,1795.5
USA-2008,12.2,8.7,11.3,41.1,83.1,1316.5,67.9,16.5,10.5,1786.2
USA-2009,12.4,8.7,11.4,41.2,80.8,1336.1,63.7,16.1,10.5,1760.9
USA-2010,12.8,8.6,11.0,41.7,80.0,1367.0,68.8,15.1,11.2,1771.6
USA-2011,13.0,8.7,10.7,42.4,80.0,1398.6,63.3,14.8,11.3,1778.3
USA-2012,13.2,8.9,10.7,43.1,80.1,1446.3,68.6,14.2,11.6,1782.0
USA-2013,13.4,8.8,10.4,43.9,80.4,1454.8,63.3,13.7,3.7,1780.4
USA-2014,13.8,8.8,10.4,44.2,80.1,525.0,70.1,12.9,11.9,1782.0
USA-2015,14.0,8.8,10.5,44.6,81.2,539.7,64.0,11.4,12.1,1783.0
USA-2016,14.2,8.9,9.9,45.7,81.6,562.5,71.0,11.8,12.2,1778.4
USA-2017,14.8,8.9,9.4,46.4,81.8,581.5,65.7,10.5,12.5,1777.6
USA-2018,15.0,8.9,9.2,47.4,82.2,602.3,66.2,10.3,12.6,1781.6
USA-2019,14.7,9.0,9.2,48.3,82.7,627.9,73.1,10.9,18.7,1777.2
USA-2020,14.1,9.3,8.3,50.1,81.9,608.3,67.5,9.4,3.7,1767.1
ZAF-1996,0.6,9.1,12.2,38.1,84.0,35.2,34.3,20.4,3.7,1761.3
ZAF-1997,0.4,9.2,12.2,38.4,80.8,32.6,56.3,26.0,10.1,1761.3
ZAF-1998,0.7,8.8,12.1,39.1,80.0,32.7,57.5,25.0,10.1,1732.1
ZAF-1999,0.9,8.5,11.3,39.1,80.0,32.3,64.5,26.0,10.3,1832.5
ZAF-2000,0.7,7.7,11.4,39.5,80.1,31.6,59.1,25.0,10.6,1823.5
ZAF-2001,0.9,7.6,11.0,40.3,80.4,31.1,65.6,25.0,11.7,1822.0
ZAF-2002,0.6,7.5,10.7,41.1,80.1,31.3,59.9,25.0,10.5,1828.0
ZAF-2003,0.7,7.3,10.7,41.2,81.2,30.3,66.2,23.0,11.2,1839.5
ZAF-2004,1.1,7.2,29.8,41.7,81.6,29.4,60.9,22.0,11.3,1839.4
ZAF-2005,1.2,7.2,58.5,42.4,81.8,32.3,67.3,22.5,11.6,1840.4
ZAF-2006,1.3,7.3,60.6,43.1,84.0,31.6,62.1,20.7,11.7,1843.0
ZAF-2007,1.0,7.5,59.5,43.9,81.7,31.1,67.9,32.0,11.9,1842.3
ZAF-2008,1.1,7.5,59.4,28.9,81.3,31.3,63.7,31.0,12.1,1838.8
ZAF-2009,0.8,7.3,29.8,28.9,79.5,30.3,68.8,31.0,12.2,1832.2
ZAF-2010,1.0,7.1,57.3,6.9,75.5,29.4,63.3,30.5,12.5,1810.8
ZAF-2011,0.8,7.2,56.1,7.1,77.0,29.1,68.6,29.5,11.6,1780.4
ZAF-2012,1.1,7.2,58.5,9.6,80.2,29.3,63.3,28.0,3.7,1782.0
ZAF-2013,1.3,7.2,60.6,12.6,83.0,29.6,70.1,28.0,11.9,1783.0
ZAF-2014,1.2,7.2,59.5,12.8,81.7,29.2,64.0,26.0,12.1,1778.4
ZAF-2015,1.0,7.2,59.4,13.0,81.3,29.0,71.0,26.0,12.2,1777.6
ZAF-2016,0.8,7.3,58.2,13.8,79.5,29.1,65.7,20.4,12.5,1781.6
ZAF-2017,0.7,7.3,55.9,15.5,78.7,28.9,66.2,20.4,12.6,1777.2
ZAF-2018,0.6,7.2,55.3,15.4,79.0,28.8,73.1,20.3,18.7,1761.3