LocationTime,LOCATION,hSpend_val_COMPULSORY,hSpend_val_OOPEXP,hSpend_val_TOT,hSpend_val_VOLUNTARY
NLD-2012,NLD,1339.2073333333335,164.57466666666667,2396.4359999999997,291.75
NLD-2013,NLD,1361.767,193.57466666666664,2467.248,316.398
NLD-2014,NLD,1363.5413333333333,194.86933333333334,2472.5675,318.1943333333333
NLD-2015,NLD,1366.4896666666666,189.51500000000001,2468.714,312.6293333333333
NLD-2016,NLD,1408.9256666666668,195.67566666666667,2553.065,326.45133333333337
NLD-2017,NLD,1460.5566666666666,197.54933333333335,2631.9410000000003,327.404
NLD-2018,NLD,1530.5193333333334,201.16066666666666,2746.1450000000004,333.57766666666663
NLD-2019,NLD,1585.3516666666667,202.63833333333332,2826.8650000000002,332.55833333333334
NLD-2020,NLD,1780.5779999999997,195.44666666666663,3095.5735000000004,316.471
NOR-1990,NOR,405.22533333333337,75.545,684.08,84.16133333333333
NOR-1991,NOR,444.8516666666667,84.74133333333333,744.3895,84.74133333333333
NOR-1992,NOR,469.0126666666666,85.72566666666667,782.1075,85.72566666666667
NOR-1993,NOR,481.50666666666666,89.42,806.3895,89.42
NOR-1994,NOR,499.9816666666666,92.47566666666667,838.6859999999999,92.47566666666667
NOR-1995,NOR,524.6356666666667,101.01266666666668,888.473,101.01266666666668
NOR-1996,NOR,568.1750000000001,110.54399999999998,968.0785000000001,110.54399999999998
NOR-1997,NOR,619.9453333333333,145.82133333333334,1103.1525,148.823
NOR-1998,NOR,671.3133333333333,150.84866666666667,1187.9655,153.99766666666667
NOR-1999,NOR,714.5133333333333,157.88866666666667,1263.6480000000001,161.25166666666667
NOR-2000,NOR,790.0023333333334,173.52433333333332,1400.7445,177.16033333333334
NOR-2001,NOR,840.7996666666667,172.18966666666665,1473.1865,174.65800000000002
NOR-2002,NOR,966.5009999999999,196.1963333333333,1699.1135000000002,199.57433333333333
NOR-2003,NOR,986.1243333333333,196.81533333333334,1728.578,199.59433333333334
NOR-2004,NOR,1041.7133333333334,210.33399999999997,1832.2235,213.10233333333335
NOR-2005,NOR,1065.602,214.45333333333335,1874.6005,217.46533333333332
NOR-2006,NOR,1131.8593333333333,223.4416666666667,1987.1445,226.237
NOR-2007,NOR,1233.1456666666666,236.787,2159.9095,240.12733333333333
NOR-2008,NOR,1321.6096666666667,245.942,2306.2325,248.36433333333335
NOR-2009,NOR,1346.6883333333333,243.29666666666665,2342.3815,247.408
NOR-2010,NOR,1379.1766666666665,245.059,2393.023,248.67233333333334
NOR-2011,NOR,1427.8680000000002,257.2476666666667,2486.9865,263.45633333333336
NOR-2012,NOR,1502.5276666666666,262.3736666666667,2609.1775000000002,270.257
NOR-2013,NOR,1585.622,272.172,2747.402,279.31233333333336
NOR-2014,NOR,1653.6736666666666,278.78666666666663,2858.3610000000003,285.234
NOR-2015,NOR,1663.8316666666667,275.1716666666667,2868.5040000000004,281.838
NOR-2016,NOR,1711.8046666666667,286.12433333333337,2957.4065,293.1333333333333
NOR-2017,NOR,1800.2156666666667,306.9123333333333,3122.3475,314.68266666666665
NOR-2018,NOR,1886.9343333333334,307.54766666666666,3252.5510000000004,314.7663333333333
NOR-2019,NOR,1882.0329999999997,305.6046666666667,3243.457,313.605
NOR-2020,NOR,1912.3693333333333,310.0746666666667,3296.5235,318.6463333333333
NZL-1990,NZL,310.2583333333334,54.409333333333336,514.713,66.217
NZL-1991,NZL,322.42633333333333,54.547,538.0595,69.61366666666667
NZL-1992,NZL,323.78766666666667,65.20766666666667,564.523,85.894
NZL-1993,NZL,326.6746666666666,76.268,589.4259999999999,99.60933333333334
NZL-1994,NZL,349.8066666666667,72.58766666666666,626.9285,101.42833333333334
NZL-1995,NZL,363.56666666666666,76.09233333333333,656.6975,107.565
NZL-1996,NZL,370.2226666666666,78.66866666666667,674.214,112.58666666666666
NZL-1997,NZL,393.27133333333336,79.524,713.2455,115.53866666666669
NZL-1998,NZL,412.5756666666666,87.106,753.3615,122.97866666666668
NZL-1999,NZL,432.04999999999995,88.76933333333334,786.4209999999999,125.56466666666667
NZL-2000,NZL,459.5036666666667,90.47800000000001,833.4785,129.482
NZL-2001,NZL,485.815,107.98033333333335,903.5464999999999,149.88266666666667
NZL-2002,NZL,526.8123333333333,108.58966666666667,964.432,149.47533333333334
NZL-2003,NZL,528.73,,962.396,146.201
NZL-2004,NZL,580.187,102.779,1042.8719999999998,148.39433333333332
NZL-2005,NZL,611.5836666666667,107.99833333333333,1101.356,155.987
NZL-2006,NZL,679.993,117.52366666666667,1223.8865,169.26466666666667
NZL-2007,NZL,727.529,101.13400000000001,1274.47,155.451
NZL-2008,NZL,792.096,129.655,1419.4444999999998,187.53333333333333
NZL-2009,NZL,826.092,125.91833333333334,1478.593,192.97000000000003
NZL-2010,NZL,852.9279999999999,125.65133333333334,1526.1444999999999,197.835
NZL-2011,NZL,873.9906666666667,130.74066666666667,1570.9145,206.61866666666666
NZL-2012,NZL,898.814,136.949,1624.843,217.74733333333333
NZL-2013,NZL,933.301,144.23166666666665,1698.804,232.56833333333336
NZL-2014,NZL,954.8286666666667,154.215,1750.1185,245.24966666666668
NZL-2015,NZL,950.506,160.82166666666666,1755.001,252.82833333333335
NZL-2016,NZL,1007.2510000000001,173.85066666666668,1870.9165,273.35966666666667
NZL-2017,NZL,1035.0703333333333,178.82299999999998,1925.646,282.027
NZL-2018,NZL,1062.1536666666668,173.10799999999998,1961.0565,278.5506666666667
NZL-2019,NZL,1156.9856666666667,,2129.321,295.895
NZL-2020,NZL,1222.5916666666665,,2239.551,303.7753333333333
PER-2000,PER,27.698999999999998,21.0295,4.415,24.5085
PER-2001,PER,27.6765,21.285,4.722,24.6845
PER-2002,PER,26.954,20.957,4.939,25.5155
PER-2003,PER,27.402500000000003,19.604499999999998,4.587,24.891
PER-2004,PER,27.752,19.159,4.43,24.462500000000002
PER-2005,PER,29.384999999999998,17.804000000000002,4.666,22.948
PER-2006,PER,26.38,21.054,4.41,25.8245
PER-2007,PER,25.416,22.212500000000002,4.426,26.7975
PER-2008,PER,25.134,22.6535,4.514,27.122999999999998
PER-2009,PER,26.9625,21.14,4.976,25.5255
PER-2010,PER,27.303500000000003,20.6885,4.715,25.054
PER-2011,PER,26.7475,21.082,4.533,25.519000000000002
PER-2012,PER,27.576,20.3535,4.74,24.794
PER-2013,PER,29.347,18.3795,4.76,23.033
PER-2014,PER,31.281,16.566,4.979,21.2085
PER-2015,PER,31.97,15.710999999999999,4.98,20.520000000000003
PER-2016,PER,32.3745,15.3965,4.973,20.1115
PER-2017,PER,32.622,15.0245,4.918,19.837
PER-2018,PER,32.3535,15.469,5.198,20.2455
PER-2019,PER,33.094,14.7995,5.215,19.5135
POL-1990,POL,123.36399999999999,12.286333333333333,153.47549999999998,12.286333333333333
POL-1991,POL,118.30266666666667,17.423333333333332,153.589,17.423333333333332
POL-1992,POL,121.65066666666667,21.632333333333335,164.925,21.632333333333335
POL-1993,POL,116.22233333333332,35.28966666666667,177.26749999999998,35.28966666666667
POL-1994,POL,114.98199999999999,43.43066666666667,187.61950000000002,43.43066666666667
POL-1995,POL,123.14366666666666,44.388,201.2975,44.388
POL-1996,POL,137.833,48.815333333333335,229.9725,48.815333333333335
POL-1997,POL,133.953,59.90566666666667,240.7875,59.90566666666667
POL-1998,POL,138.21366666666668,62.55833333333333,251.158,62.55833333333333
POL-1999,POL,158.30133333333333,67.67433333333334,288.9635,67.67433333333334
POL-2000,POL,162.88533333333334,73.592,304.716,73.592
POL-2001,POL,183.245,74.76700000000001,337.0185,74.76700000000001
POL-2002,POL,206.65966666666668,77.598,390.068,86.71866666666666
POL-2003,POL,204.593,81.59666666666668,393.76649999999995,91.19866666666667
POL-2004,POL,213.01399999999998,92.58966666666667,421.6965,101.43599999999999
POL-2005,POL,215.275,86.97466666666666,420.206,98.17966666666666
POL-2006,POL,232.92433333333335,91.18433333333333,454.6045,103.47866666666668
POL-2007,POL,270.209,101.37666666666667,528.4005000000001,115.39166666666667
POL-2008,POL,317.514,108.23566666666666,614.562,125.527
POL-2009,POL,338.9216666666667,115.22399999999999,659.516,134.08866666666665
POL-2010,POL,365.5233333333333,120.92833333333334,714.9105000000001,144.41733333333335
POL-2011,POL,378.6623333333334,127.98700000000001,751.4275,155.623
POL-2012,POL,393.35533333333336,136.26866666666666,792.4114999999999,168.25233333333333
POL-2013,POL,418.57500000000005,140.07533333333333,838.5989999999999,173.82433333333336
POL-2014,POL,422.38433333333336,138.2396666666667,846.668,175.394
POL-2015,POL,447.589,147.84433333333334,912.639,194.17033333333336
POL-2016,POL,477.3046666666667,157.11633333333333,982.8145000000001,211.23833333333332
POL-2017,POL,501.01933333333335,164.40666666666667,1034.6475,222.07899999999998
POL-2018,POL,527.3866666666667,150.633,1056.495,210.27633333333333
POL-2019,POL,559.5713333333333,156.62733333333333,1119.3970000000002,220.02633333333335
POL-2020,POL,576.3453333333333,155.798,1146.302,221.18933333333334
PRT-1990,PRT,159.24566666666666,,317.98199999999997,86.07600000000001
PRT-1991,PRT,173.89,,370.102,106.17833333333334
PRT-1992,PRT,175.287,,398.4935,123.70866666666666
PRT-1993,PRT,192.62766666666667,,415.22249999999997,117.52066666666667
PRT-1994,PRT,200.638,,434.55400000000003,122.39800000000001
PRT-1995,PRT,228.87533333333332,,508.4665,143.409
PRT-1996,PRT,254.9573333333333,,546.6845,142.80499999999998
PRT-1997,PRT,268.75466666666665,,575.8915,148.48533333333333
PRT-1998,PRT,286.46599999999995,,600.802,147.39566666666667
PRT-1999,PRT,316.3856666666666,,663.6905,159.38566666666668
PRT-2000,PRT,407.39433333333335,150.13533333333334,825.7685,176.45133333333334
PRT-2001,PRT,425.59099999999995,152.19333333333333,859.2135,180.55133333333333
PRT-2002,PRT,467.731,150.506,923.952,181.57033333333334
PRT-2003,PRT,478.308,160.39333333333335,965.547,198.72333333333333
PRT-2004,PRT,516.5646666666667,171.96733333333336,1047.4275,215.0536666666667
PRT-2005,PRT,542.327,181.02599999999998,1096.6825,222.12800000000001
PRT-2006,PRT,497.32200000000006,199.95666666666668,1125.0865,286.069
PRT-2007,PRT,504.0683333333333,208.09,1154.8535,299.1673333333334
PRT-2008,PRT,533.2456666666666,225.01700000000002,1228.809,319.29333333333335
PRT-2009,PRT,558.4106666666667,219.52733333333333,1261.7445,316.08566666666667
PRT-2010,PRT,596.8963333333332,221.56533333333334,1295.0955,299.834
PRT-2011,PRT,552.4456666666666,228.0916666666667,1233.611,303.295
PRT-2012,PRT,517.3633333333333,249.53633333333332,1215.255,326.14000000000004
PRT-2013,PRT,543.1456666666667,250.84833333333333,1256.7835,328.043
PRT-2014,PRT,545.2706666666667,258.824,1273.4675,337.041
PRT-2015,PRT,564.8023333333333,270.233,1322.4385,350.1566666666667
PRT-2016,PRT,601.1316666666668,286.91766666666666,1412.2855,373.7253333333333
PRT-2017,PRT,615.5210000000001,298.43733333333336,1457.8505,389.7126666666666
PRT-2018,PRT,661.9826666666667,323.4603333333333,1571.7705,419.1976666666667
PRT-2019,PRT,676.0716666666666,340.066,1616.595,434.9916666666666
PRT-2020,PRT,743.8893333333334,320.471,1679.376,409.02866666666665
ROU-2003,ROU,152.87833333333333,27.378,221.4775,28.099666666666664
ROU-2004,ROU,157.03566666666669,51.352666666666664,266.6415,53.047666666666665
ROU-2005,ROU,173.63133333333334,39.953333333333326,273.96250000000003,41.440666666666665
ROU-2006,ROU,180.89733333333334,45.510999999999996,291.5025,46.36233333333333
ROU-2007,ROU,215.19899999999998,46.305,344.7745,47.542
ROU-2008,ROU,255.00166666666667,56.945,419.788,58.052666666666674
ROU-2009,ROU,248.50200000000004,65.60666666666667,423.47700000000003,67.04733333333333
ROU-2010,ROU,289.01033333333334,70.99166666666666,492.44,72.32533333333333
ROU-2011,ROU,235.28133333333335,75.899,418.9745,77.368
ROU-2012,ROU,254.93166666666664,74.33033333333334,447.12199999999996,76.48266666666666
ROU-2013,ROU,301.55199999999996,76.68599999999999,520.1225,78.52966666666667
ROU-2014,ROU,303.561,78.06,526.409,80.71166666666666
ROU-2015,ROU,310.07933333333335,84.57966666666667,546.1374999999999,87.34566666666667
ROU-2016,ROU,354.0333333333333,93.81,627.982,97.95466666666668
ROU-2017,ROU,398.2436666666667,103.73866666666667,709.5045,108.09266666666666
ROU-2018,ROU,469.0523333333333,114.46766666666667,832.4385,119.23966666666666
ROU-2019,ROU,522.8986666666667,122.70233333333334,925.0045,127.10433333333333
ROU-2020,ROU,577.3766666666667,136.85266666666666,1028.93,141.91
SRB-2000,SRB,65.434,29.608,,34.566
SRB-2001,SRB,66.82,28.484,,33.18
SRB-2002,SRB,72.171,23.831,,27.829
SRB-2003,SRB,69.884,24.978,,30.116
SRB-2004,SRB,67.958,27.293,,32.042
SRB-2005,SRB,65.476,29.818,,34.524
SRB-2006,SRB,62.677,32.84,,37.323
SRB-2007,SRB,61.17,34.713,,38.83
SRB-2008,SRB,61.988,35.147,,38.012
SRB-2009,SRB,61.805,35.165,,38.195
SRB-2010,SRB,33.8555,19.935499999999998,9.527,20.908
SRB-2011,SRB,33.7245,19.8615,9.114,20.8325
SRB-2012,SRB,34.1585,19.3675,9.328,20.5055
SRB-2013,SRB,33.0375,20.6965,9.312,21.6185
SRB-2014,SRB,32.0725,21.819,9.246,22.5505
SRB-2015,SRB,31.572499999999998,22.0825,8.813,22.834
SRB-2016,SRB,31.434,21.938,8.459,22.795499999999997
SRB-2017,SRB,31.173499999999997,21.990000000000002,8.22,22.937
SRB-2018,SRB,32.563,20.79,8.532,21.703
SRB-2019,SRB,33.326,20.122500000000002,8.665,21.0065
SVK-1997,SVK,230.55033333333333,20.926333333333332,327.218,20.926333333333332
SVK-1998,SVK,234.66066666666666,21.55933333333333,334.33000000000004,21.55933333333333
SVK-1999,SVK,227.5956666666667,26.962,331.834,26.962
SVK-2000,SVK,236.50766666666667,28.751333333333335,347.8885,28.751333333333335
SVK-2001,SVK,256.64899999999994,31.411,382.1,31.411
SVK-2002,SVK,288.9386666666666,35.77333333333333,437.067,35.77333333333333
SVK-2003,SVK,287.3643333333334,39.977333333333334,441.013,39.977333333333334
SVK-2004,SVK,312.1583333333333,84.14999999999999,553.5585,90.214
SVK-2005,SVK,325.7463333333333,102.15366666666667,599.0179999999999,106.932
SVK-2006,SVK,338.136,128.46666666666667,674.758,145.03566666666666
SVK-2007,SVK,390.75600000000003,154.33133333333333,795.7974999999999,173.10866666666666
SVK-2008,SVK,450.675,125.70133333333335,847.007,147.33
SVK-2009,SVK,469.60099999999994,143.25566666666666,908.5400000000001,169.42566666666667
SVK-2010,SVK,507.897,161.045,1009.4775,198.42133333333334
SVK-2011,SVK,512.0580000000001,163.59433333333334,991.0455,181.97266666666667
SVK-2012,SVK,530.4363333333333,170.76066666666668,1052.483,204.55266666666668
SVK-2013,SVK,559.3149999999999,175.78466666666668,1080.6105,194.42533333333333
SVK-2014,SVK,566.1416666666667,127.077,1008.5089999999999,139.531
SVK-2015,SVK,575.5276666666667,133.15766666666667,1032.957,146.44400000000002
SVK-2016,SVK,575.0066666666667,130.18333333333334,1023.3025,140.52866666666668
SVK-2017,SVK,554.5733333333334,129.8166666666667,990.6205,139.17366666666666
SVK-2018,SVK,565.1236666666666,133.34266666666667,1007.8375,140.101
SVK-2019,SVK,591.1093333333333,141.93233333333333,1061.2,149.69066666666666
SVK-2020,SVK,597.459,139.56866666666667,1066.449,146.84033333333335
SVN-2000,SVN,381.94800000000004,,735.927,142.00333333333333
SVN-2001,SVN,395.89366666666666,,780.919,158.05233333333334
SVN-2002,SVN,451.09633333333335,,872.2895,163.76333333333332
SVN-2003,SVN,459.91100000000006,78.75366666666666,897.252,171.59033333333335
SVN-2004,SVN,481.1286666666667,79.65366666666667,932.874,174.11933333333334
SVN-2005,SVN,491.8766666666667,87.14299999999999,954.004,177.45933333333335
SVN-2006,SVN,510.49399999999997,85.68599999999999,997.2040000000001,187.64133333333334
SVN-2007,SVN,518.1806666666666,98.75966666666666,1036.766,206.33200000000002
SVN-2008,SVN,589.758,101.34666666666665,1152.6955,212.03833333333333
SVN-2009,SVN,578.3033333333333,101.14333333333333,1137.1370000000002,213.12133333333335
SVN-2010,SVN,594.197,102.30166666666668,1164.008,215.14133333333336
SVN-2011,SVN,608.2186666666666,101.036,1192.5865000000001,220.1726666666667
SVN-2012,SVN,609.1633333333333,105.48266666666666,1219.8590000000002,237.40900000000002
SVN-2013,SVN,619.541,108.10933333333332,1252.0095,248.46533333333332
SVN-2014,SVN,618.1233333333333,112.85233333333333,1253.805,251.07966666666667
SVN-2015,SVN,643.3376666666667,111.72966666666667,1293.899,252.59533333333334
SVN-2016,SVN,690.1183333333333,113.688,1373.3495,258.7813333333333
SVN-2017,SVN,707.7286666666668,120.794,1420.417,272.549
SVN-2018,SVN,765.4566666666666,125.94166666666666,1526.6925,285.6716666666667
SVN-2019,SVN,808.0126666666666,129.456,1615.209,302.127
SVN-2020,SVN,873.994,149.00766666666667,1741.8005,320.5396666666667
SWE-1990,SWE,423.51933333333335,,748.4645,108.79033333333332
SWE-1991,SWE,411.87433333333337,,743.8215,117.33966666666667
SWE-1992,SWE,477.992,,772.3495,70.241
SWE-1993,SWE,474.673,,765.0905,68.72066666666666
SWE-1994,SWE,472.5973333333334,,763.1669999999999,69.514
SWE-1995,SWE,491.4866666666667,,800.9665,75.82433333333334
SWE-1996,SWE,522.8470000000001,,849.265,76.66333333333334
SWE-1997,SWE,520.4796666666667,,858.5505,85.22066666666667
SWE-1998,SWE,547.721,,907.9269999999999,90.897
SWE-1999,SWE,591.453,,983.343,97.44233333333334
SWE-2000,SWE,656.7643333333334,111.044,1101.7130000000002,111.044
SWE-2001,SWE,686.6443333333333,141.08466666666666,1203.718,149.16766666666666
SWE-2002,SWE,755.715,151.09833333333333,1322.8275,159.503
SWE-2003,SWE,771.5099999999999,147.39533333333333,1342.1145,156.56633333333335
SWE-2004,SWE,794.1466666666666,156.36766666666668,1390.5665000000001,166.23066666666668
SWE-2005,SWE,800.6693333333334,161.85733333333334,1409.4279999999999,172.28266666666664
SWE-2006,SWE,856.0093333333334,171.933,1509.0875,183.38266666666664
SWE-2007,SWE,916.9789999999999,181.54733333333334,1616.914,194.297
SWE-2008,SWE,968.9090000000001,191.73133333333337,1711.622,205.50566666666666
SWE-2009,SWE,979.1236666666667,194.644,1729.924,207.49266666666665
SWE-2010,SWE,973.2176666666668,193.239,1719.7385000000002,206.60833333333335
SWE-2011,SWE,1286.9193333333335,221.71266666666668,2234.9665,236.39166666666668
SWE-2012,SWE,1344.7659999999998,236.48366666666666,2345.1924999999997,252.029
SWE-2013,SWE,1356.3316666666667,241.03333333333333,2371.444,257.9643333333333
SWE-2014,SWE,1393.8783333333333,247.47866666666667,2438.232,264.943
SWE-2015,SWE,1431.5166666666667,254.08966666666666,2507.467,273.4616666666667
SWE-2016,SWE,1471.3406666666667,253.04933333333335,2569.2145,274.80233333333337
SWE-2017,SWE,1505.012,250.28133333333335,2615.098,271.71999999999997
SWE-2018,SWE,1562.9236666666666,257.31766666666664,2715.107,280.481
SWE-2019,SWE,1560.2020000000002,251.34466666666665,2699.2825000000003,272.6526666666667
SWE-2020,SWE,1680.61,254.933,2884.3940000000002,275.6526666666667
TUR-1990,TUR,50.883,34.092999999999996,77.465,34.092999999999996
TUR-1991,TUR,58.314,34.297666666666665,89.08999999999999,34.41266666666667
TUR-1992,TUR,63.72299999999999,29.917,92.7385,31.435999999999996
TUR-1993,TUR,66.33466666666666,31.468666666666667,99.864,33.574666666666666
TUR-1994,TUR,64.78433333333334,28.291666666666668,91.10900000000001,29.28833333333333
TUR-1995,TUR,65.14133333333332,27.494333333333334,88.959,27.494333333333334
TUR-1996,TUR,76.96733333333334,34.32933333333333,116.94449999999999,34.32933333333333
TUR-1997,TUR,88.21566666666666,,134.7775,34.96933333333333
TUR-1998,TUR,96.69633333333333,,151.654,37.73966666666667
TUR-1999,TUR,94.71366666666667,47.817,186.779,63.13966666666667
TUR-2000,TUR,110.31833333333333,51.70733333333333,218.32150000000001,68.56333333333333
TUR-2001,TUR,129.51000000000002,45.12433333333333,238.8645,63.066333333333326
TUR-2002,TUR,145.78933333333333,42.338,262.52,62.55766666666667
TUR-2003,TUR,145.91233333333332,38.791666666666664,257.37,59.001
TUR-2004,TUR,158.58200000000002,44.63666666666666,281.7485,62.583
TUR-2005,TUR,156.49833333333333,55.853,296.511,74.50866666666666
TUR-2006,TUR,179.77433333333332,61.74533333333334,341.65349999999995,81.328
TUR-2007,TUR,192.27200000000002,66.766,369.2995,87.259
TUR-2008,TUR,221.05466666666666,58.32999999999999,406.135,83.03533333333333
TUR-2009,TUR,247.01233333333334,44.51866666666667,410.2825,59.842999999999996
TUR-2010,TUR,246.64866666666663,53.35166666666667,424.327,69.56966666666666
TUR-2011,TUR,261.9066666666667,52.611,446.481,69.08066666666667
TUR-2012,TUR,263.6906666666667,53.06333333333333,449.5925,69.37133333333334
TUR-2013,TUR,274.7776666666667,59.36266666666666,476.0555,75.926
TUR-2014,TUR,287.423,65.64766666666667,505.54850000000005,82.943
TUR-2015,TUR,298.00933333333336,64.64233333333334,522.1125,83.39933333333333
TUR-2016,TUR,322.4073333333333,67.678,566.5195,88.60566666666666
TUR-2017,TUR,331.5226666666667,74.16266666666667,589.9175,95.089
TUR-2018,TUR,337.755,76.34566666666666,604.7145,98.72133333333333
TUR-2019,TUR,345.95700000000005,75.91833333333334,617.997,99.37433333333333
TUR-2020,TUR,370.39633333333336,77.18733333333334,654.6635,99.37933333333332
USA-1990,USA,376.74333333333334,185.99866666666665,1348.1119999999999,555.3316666666667
USA-1991,USA,421.4183333333333,187.119,1456.7545,583.0849999999999
USA-1992,USA,463.8566666666666,187.28700000000003,1556.27,606.9903333333333
USA-1993,USA,503.16900000000004,185.94000000000003,1649.5065,629.8353333333333
USA-1994,USA,542.37,180.7993333333333,1722.247,639.128
USA-1995,USA,571.878,181.69733333333332,1799.623,661.2043333333334
USA-1996,USA,640.6,217.25433333333334,2086.403,783.6683333333334
USA-1997,USA,616.876,196.27533333333335,1953.3300000000002,718.6773333333334
USA-1998,USA,625.7713333333334,212.2253333333333,2036.9495,765.5279999999999
USA-1999,USA,649.657,221.678,2137.172,808.4580000000001
USA-2000,USA,687.9030000000001,234.2303333333333,2274.524,861.7796666666667
USA-2001,USA,755.8553333333334,240.30533333333332,2450.8415,911.372
USA-2002,USA,818.4519999999999,259.30333333333334,2665.257,991.719
USA-2003,USA,875.8636666666666,275.47266666666667,2870.5195,1071.1493333333333
USA-2004,USA,936.4666666666667,288.045,3042.0384999999997,1124.892
USA-2005,USA,992.2436666666666,303.568,3222.6654999999996,1189.5333333333333
USA-2006,USA,1064.2013333333332,315.6843333333333,3411.379,1243.3846666666666
USA-2007,USA,1120.577,329.9956666666667,3590.714,1306.566
USA-2008,USA,1183.5936666666666,333.8693333333333,3700.1155,1316.4833333333333
USA-2009,USA,1250.9626666666666,327.0756666666667,3830.6005,1336.1043333333334
USA-2010,USA,1298.186,329.4773333333333,3947.7245,1366.9636666666665
USA-2011,USA,1333.3173333333332,336.41966666666667,4047.8025,1398.5506666666668
USA-2012,USA,1374.4260000000002,347.815,4181.0905,1446.3009999999997
USA-2013,USA,1423.6913333333332,353.4493333333333,4267.8035,1454.8443333333335
USA-2014,USA,2489.0703333333336,360.9113333333333,4471.0355,524.9533333333334
USA-2015,USA,2617.538,371.34100000000007,4685.7995,539.6616666666667
USA-2016,USA,2715.63,381.75533333333334,4867.221,562.5173333333333
USA-2017,USA,2806.235666666667,386.4166666666667,5031.62,581.511
USA-2018,USA,2920.383,398.61733333333336,5234.0135,602.2926666666666
USA-2019,USA,3029.489666666667,414.23933333333326,5436.0965,627.908
USA-2020,USA,3384.347333333333,394.7093333333334,5938.9975,608.3176666666667
ZAF-2000,ZAF,19.7915,7.8215,8.165,34.291
ZAF-2001,ZAF,18.205499999999997,7.6235,7.939,35.763999999999996
ZAF-2002,ZAF,18.5525,7.285,7.464,35.1795
ZAF-2003,ZAF,21.3865,6.651,7.915,32.571
ZAF-2004,ZAF,21.213,6.383,7.765,32.6695
ZAF-2005,ZAF,21.539,6.0915,7.69,32.306
ZAF-2006,ZAF,22.2165,5.6985,7.692,31.63
ZAF-2007,ZAF,22.7595,5.223999999999999,7.681,31.081
ZAF-2008,ZAF,22.6225,4.77,7.88,31.317500000000003
ZAF-2009,ZAF,23.98,4.4005,8.524,30.282
ZAF-2010,ZAF,24.9025,4.344,8.666,29.430500000000002
ZAF-2011,ZAF,25.2685,4.2145,8.741,29.102500000000003
ZAF-2012,ZAF,25.1155,4.1995000000000005,8.773,29.271
ZAF-2013,ZAF,24.8475,4.142,8.856,29.5805
ZAF-2014,ZAF,25.096,3.074,8.551,29.1795
ZAF-2015,ZAF,25.353,3.1205,8.79,29.041999999999998
ZAF-2016,ZAF,25.261499999999998,3.1479999999999997,8.821,29.1495
ZAF-2017,ZAF,25.4685,3.178,8.723,28.893
ZAF-2018,ZAF,25.58,3.17,8.858,28.849
ZAF-2019,ZAF,26.2935,3.106,9.109,28.261
